id,text,label
19150,"Babe's Bat Tops \$1 Million at Auction Going, going, gone. The massive 46-ounce Louisville Slugger used by Babe Ruth to drill the first home run in Yankee Stadium history was sold for a record \$1.26 million Thursday to an unidentified private collector.",1
19151,Dollar Rebounds But Tone Is Wary on Jobs  NEW YORK (Reuters) - The dollar rebounded on Monday after  last week's heavy sell-off but analysts were uncertain if the  rally would hold after fresh economic data suggested the  December U.S. jobs report due Friday might not live up to  market expectations.,2
19152,"Russia claims right to strike first Russia and the United States see eye to eye on fighting terrorism, Russia #39;s defense minister said yesterday, while reiterating that Moscow reserves the right to carry out ",0
19153,"Nokia Widens Storage with SD Cards Timo Poikolainen, vice president of technology marketing at Nokia, said  quot;This is a natural step in our digital convergence strategy to adopt leading technologies to launch new, compelling mobile devices and services.",3
19154,"U.S. Open: Hewitt Hits Top Gear, Mauresmo Storms On  NEW YORK (Reuters) - Former champion Lleyton Hewitt  bristled, battled and eventually blossomed as he took another  step toward a second U.S. Open title with a second-round  victory over Moroccan Hicham Arazi on Friday.",1
19155,"Angry Aragones defends himself over Henry remarks Spain coach Luis Aragones has defended himself against accusations of racism in the wake of his remarks about French striker Thierry Henry, saying his conscience is completely clear.",1
19156,"Kerry, Bush Votes Could Affect State Races (AP) AP - State Sen. Neil Schuerer is a small-town lawmaker not accustomed to rubbing shoulders with world leaders. But the Republican shared the stage with Dick Cheney during a recent campaign appearance in which he was given a few minutes to talk to the crowd before the start of the vice president's speech.",0
19157,"Bowden Begins Work Jim Bowden, general manager of the franchise scheduled to move to Washington next spring, said he is exploring trades for players.",1
19158,North Korean Nuclear Issue to Feature at Asia-Pacific Summit Efforts to get North Korea to scrap its nuclear weapons programs are expected to be high on the agenda when President Bush meets with other Asia-Pacific ,0
19159,"Palestinian gunmen kill 3 Israelis in Gaza Three armed Palestinians infiltrated the Jewish settlement of Morag in southern Gaza on Thursday morning, killing three Israelis and injuring another, according to Israeli military sources.",0
19160,"September slowdown for Philly-area factories WASHINGTON (CBS.MW) -- Activity at factories in the Philadelphia region grew at a slower pace in September, the Federal Reserve Bank of Philadelphia said Thursday.",2
19161,Crazy Horse Kin Want Strip Club Renamed (AP) AP - Descendants of the native American warrior Crazy Horse want a change in the famed Paris strip club named after him.,0
19162,"Apple Threatens Owner of iTunes Domain Apple has taken steps to take ownership of the iTunes.co.uk domain name from its current owner, with the company formally complaining to Nominet, the UK domain name registrar, that it is entitled to the domain.",3
19163,"Coup for Lockheed Lockheed Martin won a contract worth up to \$3.27 billion Friday to build a new communications satellite network for the US military, using spacecraft that will be assembled at the firm #39;s huge campus in Sunnyvale.",2
19164,"Nikkei Down at Midday on Oil Worries  TOKYO (Reuters) - Tokyo's Nikkei fell 1.66 percent by  midday on Monday, extending losses into a third day as growing  fears about the impact of surging oil prices on the global  economy hit exporters such as Toyota Motor Corp.",2
19165,Cost Conundrum Holds Up Diesel Hybrid Cars A car that can go 80 miles on a gallon of renewable fuel such as soy and canola would seem like an ideal solution to oil prices bumping around historic highs of \$50 a barrel.,2
19166," #39;Crazy Horse #39; Hughes dies  #39;Emlyn started with Liverpool in midfield. As his career went on, he finished up playing centre-half and that was probably when we started to play football from the back and the way Liverpool Football Club moved up a gear.",1
19167,"Munro, Morris Face Off in NLCS Game 2 (AP) AP - The Houston Astros put their hopes in a pitcher untested in the postseason when they give Pete Munro the ball to start Game 2 of the NL Championship series on Thursday, one night after dropping the opener to the St. Louis Cardinals 10-7.",1
19168,ManTech to Aid Air Force Network ManTech International Corp. of Fairfax won a \$20.9 million contract from the Air Force to provide network and telecommunications services in Europe and in Turkey.,3
19169,Kansas City Royals Team Report - September 8 (Sports Network) - Two of the worst teams in the American League square off this evening when the Kansas City Royals and Detroit Tigers continue their four-game set at Comerica Park.,1
19170,"Target made rational choice about Salvation Army Just because Target has changed policy on allowing the Salvation Army bell-ringers this year doesn #39;t mean they don #39;t deserve our patronage  quot;Target doesn #39;t care about us, I don #39;t care about it, quot; Dec. 7.",2
19171,"China says investment boom crackdown is working Chinese entertainers at the Three Gorges Tourist Festival, near the world #39;s largest hydro project. Vice-Permier Huang Ju says lending curbs are slowing China #39;s investment boom.",2
19172,Tennis: GB slump in doubles Great Britain lose the doubles to fall 2-1 behind in their Davis Cup tie in Austria.,0
19173,"Growth is prime on agenda for Ipswich bank With \$3.9 million in new capital, First National Bank of Ipswich is pushing farther into New Hampshire and may add an investment arm to the \$330 million-asset community bank. And with a new ticker symbol of FIWC, First National is now publicly traded on the Over the Counter Bulletin Board.",2
19174,Caviar producers cut export quota Caviar prices are set to rise after major producers of the luxury sturgeon roe delicacy agree to slash exports.,2
19175,"Patience is a virtue for Wenger Patience was something Arsne Wenger felt his Arsenal side lacked in the opening game of last season #39;s Champions League campaign, when Inter Milan took advantage to romp home 3-0.",1
19176,"Two Russian planes crash, terrorism investigated While the near-simultaneous crash of two Russian aircraft is undoubtedly a terrible coincidence, authorities there are saying no proof has emerged yet to show this was terrorism.",0
19177,Oil-Rich Kazakhstan Votes After Flawed Campaign  ALMATY (Reuters) - Oil-rich Kazakhstan prepared to vote  Sunday in a parliamentary poll criticized by the West and all  but written off as unfair by opposition parties.,0
19178,"EA to boost efforts in cell-phone gaming Gaming giant Electronic Arts will boost production of video games for mobile phones over the next nine months, bringing top-selling franchises  quot;Fifa Football quot; and  quot;The Sims quot; to handsets, the company said Thursday.",3
19179,Millions of Indonesians Vote in Landmark Election (Reuters) Reuters - Indonesians voted on Monday in a\landmark election expected to remove President Megawati\Sukarnoputri and install an ex-general who has vowed firmer\leadership in fighting terror and boosting the economy.,0
19180,"Rain, Flooding Hinders Asia's Tsunami Relief (Reuters) Reuters - Heavy rains and fresh floods disrupted\aid to Asia's tsunami-hit villages on Sunday as the U.N.\refugee agency started a 400-ton airlift as part of a  #36;2\billion relief operation to save millions struggling to\survive.",0
19181,Concert for Beslan siege victims A fundraising concert will be held in London in memory of the hundreds of victims of the Beslan school siege.,0
19182,"Chavez Urges Foes to Accept Defeat, Scoffs at Fraud  CARACAS, Venezuela (Reuters) - Venezuelan President Hugo  Chavez on Friday urged his opponents to recognize his recall  referendum victory and pledged dialogue even with his ""most  bitter enemies"" to heal the country's deep political divisions.",0
19183,University to set up archive of bust dot com company business &lt;b&gt;...&lt;/b&gt; Budding entrepreneurs and historians of the future will be able to look back on the madness of the dot com boom. The University of Maryland has received government and private grants to archive the business ,3
